frame_id,timestamp_s,bfi_l1,bfi_l2,bfi_l3,bfi_l4,bfi_l5,bfi_l6,bfi_l7,bfi_l8,bfi_r1,bfi_r2,bfi_r3,bfi_r4,bfi_r5,bfi_r6,bfi_r7,bfi_r8,bvi_l1,bvi_l2,bvi_l3,bvi_l4,bvi_l5,bvi_l6,bvi_l7,bvi_l8,bvi_r1,bvi_r2,bvi_r3,bvi_r4,bvi_r5,bvi_r6,bvi_r7,bvi_r8,mean_l1,mean_l2,mean_l3,mean_l4,mean_l5,mean_l6,mean_l7,mean_l8,mean_r1,mean_r2,mean_r3,mean_r4,mean_r5,mean_r6,mean_r7,mean_r8,contrast_l1,contrast_l2,contrast_l3,contrast_l4,contrast_l5,contrast_l6,contrast_l7,contrast_l8,contrast_r1,contrast_r2,contrast_r3,contrast_r4,contrast_r5,contrast_r6,contrast_r7,contrast_r8,temp_l1,temp_l2,temp_l3,temp_l4,temp_l5,temp_l6,temp_l7,temp_l8,temp_r1,temp_r2,temp_r3,temp_r4,temp_r5,temp_r6,temp_r7,temp_r8,quality_l1,quality_l2,quality_l3,quality_l4,quality_l5,quality_l6,quality_l7,quality_l8,quality_r1,quality_r2,quality_r3,quality_r4,quality_r5,quality_r6,quality_r7,quality_r8
125,3.1,4.156889449,2.450965483,0.945431649,-0.065226276,-0.095379821,1.168630671,2.244419133,3.093868053,3.43054488,2.577252491,1.209548165,0.442606256,0.293559,1.253726922,3.528983254,4.629338592,5.576803805,6.000080447,6.103576216,4.94413851,5.566248371,6.781524476,7.036396051,5.793521633,5.591678326,6.727865611,6.899430583,7.142858762,6.701560746,6.679911962,6.363740107,6.394127698,123.331622593,199.575392851,174.651464691,140.980324631,110.14676838,131.349808849,139.20974237,114.314284581,141.644495633,159.863666541,145.348085884,118.858723442,109.173547864,133.229272549,157.037656148,108.44874432,0.189116001,0.25112154,0.401353349,0.495326704,0.493274415,0.396770887,0.263989349,0.22586095,0.209888707,0.245150258,0.387050526,0.482147416,0.491026138,0.382957416,0.214006539,0.174913711,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
126,3.125,4.202380121,2.531713723,1.080783522,-0.010674533,0.004065408,1.295674133,2.381181222,3.238117956,3.499736482,2.641687024,1.291190557,0.533870506,0.380309123,1.350050874,3.601010379,4.693608686,5.574132911,5.996271161,6.105887544,4.934655123,5.565580915,6.772729321,7.033447489,5.786453405,5.596704178,6.723571922,6.903028818,7.144608696,6.702441772,6.681082398,6.356895427,6.390833457,123.406094934,199.765456585,174.547862806,141.244764428,110.163349855,131.708749581,139.348245559,114.506369112,141.483009171,160.073439364,145.179408285,118.785925192,109.144387208,133.182305015,157.333254496,108.547820554,0.187643666,0.248435419,0.395353734,0.492642121,0.488415381,0.391063148,0.259334154,0.221143342,0.207678092,0.243022186,0.383455747,0.477543355,0.486637652,0.378739851,0.211624491,0.172820538,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
127,3.15,4.283542622,2.686272093,1.228180437,0.155881805,0.107632057,1.437129144,2.540662562,3.390964512,3.625349988,2.73936487,1.412009462,0.617524284,0.455839204,1.47016032,3.687518862,4.749966745,5.568193322,5.987300876,6.101420445,4.938576275,5.562422207,6.773527369,7.027148518,5.783590139,5.581309731,6.718573011,6.893866116,7.145759657,6.691450385,6.668972959,6.346283624,6.38425008,123.571708021,200.213027644,174.748093929,141.135424929,110.241820979,131.676180302,139.644127899,114.58418057,141.977650638,160.317666533,145.608936252,118.738044545,109.508186147,133.66823543,157.791542053,108.745819518,0.18501679,0.243293975,0.388820209,0.484445603,0.483354969,0.384707935,0.253905628,0.216144586,0.203664843,0.23979619,0.378135995,0.473323224,0.482816762,0.373480834,0.208763521,0.170985048,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
128,3.175,4.150843037,2.544087177,1.146050932,0.066955237,0.078294597,1.379980589,2.45005859,3.274873107,3.521756737,2.648611106,1.346707285,0.573371863,0.441464668,1.404259516,3.594049352,4.686873856,5.570790208,5.992445968,6.108671937,4.942811528,5.582312491,6.781136897,7.032168301,5.789224388,5.591687601,6.7234447,6.901292242,7.152965999,6.713862921,6.677077647,6.348907279,6.381135441,123.499299258,199.956314035,174.423056498,141.017326884,109.747690785,131.365626405,139.408332993,114.431065516,141.644197622,160.079654932,145.260815293,118.438256549,108.766363747,133.343008619,157.678235372,108.83949414,0.189311697,0.248023811,0.392460687,0.488821829,0.484788439,0.387275474,0.256989663,0.219941287,0.206974562,0.242793505,0.381011302,0.475550607,0.483543936,0.376366315,0.211854703,0.173039881,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
129,3.2,4.077229515,2.410293167,1.022864666,-0.014755671,0.010048923,1.272012049,2.343693485,3.174726369,3.418394986,2.540998075,1.252170136,0.496423341,0.358916086,1.290761002,3.448406099,4.614921704,5.563282761,5.988625673,6.106243949,4.945135912,5.562891855,6.777600095,7.029979217,5.785542477,5.589522659,6.718214047,6.902031928,7.14752973,6.693979557,6.678912761,6.340116499,6.372515062,123.708628776,200.146927086,174.531887474,140.952512531,110.230153608,131.509967526,139.511161133,114.531124289,141.713759743,160.335204123,145.226140379,118.664408495,109.424474209,133.269368722,158.05787913,109.098757142,0.191694246,0.25247452,0.397921049,0.49284296,0.488123018,0.392126225,0.260610186,0.223216527,0.210276886,0.246347628,0.385173847,0.479432474,0.487719876,0.381335871,0.216671351,0.175383245,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
130,3.225,4.164248505,2.554917979,1.190225628,0.140423137,0.131496483,1.445431212,2.553852874,3.365361164,3.551305129,2.664819676,1.391562536,0.61483472,0.441146878,1.413876411,3.503393823,4.666737958,5.557768381,5.983185761,6.104791603,4.943016923,5.580850437,6.777157584,7.025874221,5.779777456,5.586842935,6.716001666,6.898612363,7.143945764,6.697754348,6.672207445,6.334878024,6.369571399,123.862385784,200.418350684,174.596986761,141.011599546,109.784012306,131.52802691,139.703985611,114.68779317,141.799862392,160.443292376,145.386442272,118.813503556,109.299534134,133.538441227,158.284111023,109.187289553,0.18887782,0.24766352,0.390502596,0.48520635,0.48218892,0.384334945,0.253456648,0.216981929,0.206030516,0.242258186,0.37903629,0.473458906,0.483560012,0.375945237,0.214852821,0.173695674,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
131,3.25,4.283459799,2.668609164,1.296601776,0.190169701,0.212708167,1.56113486,2.650227224,3.461737747,3.626841612,2.7326367,1.473759816,0.68626545,0.56641356,1.492237394,3.571116918,4.7356953,5.549329524,5.974909685,6.093998154,4.924115993,5.561157089,6.769647106,7.027072577,5.780096126,5.581794456,6.716632658,6.901011453,7.147181941,6.706094989,6.673002954,6.330822471,6.367029555,124.097685761,200.831284292,175.08078722,141.538643103,110.273250031,131.834538442,139.647695099,114.679133072,141.962075881,160.412464613,145.273978051,118.678876693,109.023471013,133.506518859,158.45925649,109.263737002,0.185019471,0.243881539,0.385787361,0.482758238,0.478220803,0.379136675,0.250176197,0.21382999,0.203617187,0.240018401,0.375417079,0.469855399,0.477223064,0.372514185,0.212613114,0.171449846,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
132,3.275,4.133715418,2.557237659,1.211614346,0.146747323,0.13811326,1.466692936,2.531568635,3.358734624,3.521984643,2.634456318,1.399861781,0.64427259,0.501247243,1.457547835,3.476118852,4.632783657,5.541300553,5.970142575,6.090463123,4.923725104,5.560478577,6.769849925,7.023061785,5.767691543,5.574725792,6.711809897,6.900115172,7.145468251,6.688647606,6.671453076,6.321720062,6.364508513,124.321556905,201.069138554,175.239239778,141.549542861,110.290106165,131.826261156,139.836094529,115.016237133,142.189200258,160.648085825,145.315993811,118.750167188,109.600954033,133.568712702,158.8523585,109.339558842,0.189866043,0.247586355,0.389554519,0.484895126,0.481865615,0.38337971,0.254215173,0.217198646,0.206967281,0.243260993,0.378670867,0.471973837,0.480519676,0.374033074,0.215754847,0.174801511,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
133,3.3,4.153566659,2.585760044,1.246430224,0.195280729,0.212970409,1.49074144,2.534703487,3.335073437,3.501663298,2.635002899,1.426396746,0.652227947,0.524910601,1.460541134,3.489306412,4.665235936,5.542482264,5.974614865,6.095774225,4.942024837,5.567835212,6.772142775,7.026810791,5.780338741,5.577832136,6.712858774,6.900511129,7.145242639,6.693858446,6.671348152,6.320349053,6.359589237,124.28860737,200.845994281,175.001177444,141.03926342,110.10734682,131.732687239,139.659992005,114.672539803,142.08938982,160.596841802,145.297432178,118.759552777,109.42848283,133.572923147,158.911567688,109.487508977,0.189223545,0.246637547,0.388011268,0.482506716,0.47820799,0.382299272,0.254108467,0.217972471,0.207616531,0.243242942,0.377502512,0.471572508,0.479322602,0.373902012,0.215318714,0.173744593,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
134,3.325,4.01909826,2.438302218,1.110455024,0.072598843,0.117806472,1.36154369,2.414943639,3.23207128,3.391960138,2.503835902,1.303101915,0.588656688,0.471696425,1.349996621,3.362553917,4.581572705,5.53457697,5.968929075,6.086988569,4.931096806,5.567437396,6.770334827,7.025142101,5.770000424,5.571786387,6.708994839,6.89806351,7.145886693,6.696877639,6.666369934,6.313917054,6.353532487,124.509030027,201.129685946,175.394981565,141.343986421,110.117229688,131.80647172,139.738375565,114.953491521,142.283646766,160.785618532,145.412171327,118.732759776,109.32855191,133.772690232,159.18934377,109.669669318,0.193575701,0.251542788,0.394038513,0.488544098,0.482857833,0.388103797,0.258184928,0.221341095,0.211121457,0.247574979,0.382931281,0.474779525,0.482014582,0.378742227,0.219510615,0.176469368,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
135,3.35,3.962730795,2.398861442,1.099988288,0.108211249,0.105939385,1.369319484,2.407315437,3.1991569,3.517633831,2.622786327,1.409553559,0.650929095,0.535265181,1.463219314,3.421651301,4.607186498,5.526481236,5.963620665,6.087714225,4.93698136,5.562170091,6.764367008,7.020356239,5.772347178,5.561840835,6.702128248,6.892716981,7.142094388,6.695951963,6.661273839,6.303131416,6.339256193,124.734762744,201.394548264,175.36245512,141.179898386,110.248084235,132.050025488,139.963182465,114.889716676,142.603208887,161.121093259,145.662805251,118.890521829,109.359190449,133.977187542,159.655138652,110.0990373,0.19540007,0.252854801,0.394502462,0.486791551,0.483437676,0.38775445,0.258444582,0.222417541,0.207106286,0.243646417,0.378244131,0.471638032,0.478798788,0.373784747,0.217556173,0.175635169,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
136,3.375,4.926857141,3.037930667,1.398775785,0.201051274,0.250115087,1.537026708,2.729708441,3.578174729,3.608742561,2.697359701,1.428032096,0.653630556,0.53512946,1.434582977,3.244718051,4.687375409,5.534944588,5.968463608,6.095820168,4.943033362,5.569022456,6.772952383,7.025517653,5.776239139,5.570862417,6.703110913,6.893888932,7.140392803,6.703806238,6.666414092,6.303922741,6.338105498,124.498779762,201.152910339,174.999118127,141.011141162,110.077852356,131.699646151,139.720734727,114.783949644,142.313334973,161.0730841,145.607866665,118.961308784,109.099225349,133.770918251,159.62096405,110.13364515,0.164195505,0.231595917,0.381258389,0.482222738,0.476393049,0.380219793,0.247470765,0.210021987,0.204195437,0.24118349,0.377430506,0.47150175,0.478805654,0.375038595,0.22340763,0.173023546,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
137,3.4,5.675289772,3.987763852,1.9254079,0.382445028,0.466787222,1.821356679,3.117756829,4.051449675,4.021641294,2.951077379,1.658917561,0.810005771,0.598025161,1.949380778,4.793434955,5.846700332,5.565579026,5.984320313,6.106792441,4.948611477,5.566790597,6.78068006,7.029446621,5.783440493,5.571408151,6.709910247,6.899233805,7.149575424,6.697545744,6.671413653,6.32095347,6.364422111,123.644602199,200.361742384,174.507302131,140.85559805,110.133297967,131.384270476,139.536178834,114.588247309,142.295799927,160.740895254,145.357310403,118.579306433,109.306438595,133.570294711,158.885464986,109.342157419,0.139972006,0.19999935,0.357914862,0.473296046,0.465806144,0.367445573,0.23426213,0.194543811,0.191003661,0.232803985,0.367264437,0.463612998,0.475623907,0.352498065,0.172189164,0.135266218,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
138,3.425,5.578989539,3.999071611,1.746587448,0.177810809,0.190597003,1.694767285,3.060982125,4.049372499,4.361358879,3.367716927,1.695508028,0.697358192,0.537513987,2.075752175,5.169592139,5.955167359,5.582594725,5.992552953,6.105773108,4.944718422,5.555874367,6.772186258,7.022191319,5.775274562,5.56888704,6.704869486,6.891207101,7.139176816,6.691936198,6.668601343,6.344266271,6.376211324,123.170154862,199.950976041,174.552992238,140.964154058,110.404487597,131.730912623,139.876983049,114.810162772,142.37680614,160.9871671,145.733585196,119.011894536,109.49210643,133.683147734,157.878664653,108.987589854,0.143088824,0.199623193,0.365841268,0.48336644,0.479301186,0.373132911,0.236194663,0.194611744,0.180149962,0.219043677,0.36565333,0.469295797,0.478685026,0.346964867,0.159749064,0.131733623,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
139,3.45,5.203321439,3.637781045,1.522151325,0.08522301,0.165576076,1.671212841,3.047176293,4.012559564,4.404078717,3.507758522,1.702335376,0.66033479,0.53504183,1.961256001,4.925229764,5.710058936,5.60366113,6.009031694,6.110313501,4.950202416,5.574592731,6.772192412,7.027952389,5.782627517,5.585146906,6.713888175,6.898490657,7.140637717,6.691261312,6.675253473,6.373945942,6.394585406,122.582761968,199.128771709,174.349475803,140.811235457,109.939471172,131.73066146,139.606367586,114.610340564,141.854357763,160.546549298,145.392147587,118.951120212,109.514444187,133.416209497,156.59690094,108.434978466,0.155247562,0.211641663,0.375789638,0.487922841,0.480523743,0.374191152,0.236664594,0.195815689,0.178785098,0.214418538,0.365352716,0.471163538,0.478810087,0.351978106,0.167830506,0.139716406,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
140,3.475,4.949817838,3.303371815,1.382913972,0.123552398,0.227589367,1.683177797,3.028476184,3.980214837,4.375919315,3.566377548,1.73809583,0.706505939,0.573883157,1.874469175,4.547669111,5.483433653,5.618006273,6.022014925,6.117157851,4.941593476,5.574557301,6.783907972,7.032979968,5.79105347,5.598166118,6.730466285,6.901027109,7.1492232,6.697360519,6.686138554,6.394478803,6.413279624,122.182777521,198.480975337,174.042687882,141.051291709,109.940351354,131.252535541,139.370206468,114.38135881,141.436035363,159.736607766,145.273244157,118.593959169,109.312569297,132.97941042,155.710156759,107.872738782,0.163452368,0.222765915,0.381961481,0.486036588,0.477493687,0.373653597,0.237301121,0.196873504,0.179684768,0.212482534,0.363778155,0.468834315,0.476845195,0.355778085,0.180317021,0.147097223,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
141,3.5,4.919857564,3.13243071,1.346049569,0.198454409,0.220543549,1.653656627,3.007667327,3.936632458,4.310161827,3.489192526,1.794301658,0.741530623,0.570776686,1.769261378,4.157362197,5.302004362,5.599482784,6.009346065,6.104716773,4.945477418,5.565077104,6.773545481,7.025732462,5.780105942,5.589132356,6.726842838,6.8936475,7.13759877,6.697561092,6.680321503,6.385135427,6.402973328,122.699266463,199.113086191,174.60034088,140.942989808,110.175865935,131.675441116,139.710644472,114.678866314,141.726300609,159.913635228,145.619184478,119.077542145,109.305930614,133.212838394,156.113665263,108.182706739,0.164422051,0.228452337,0.383595535,0.482350534,0.477837956,0.374979908,0.238009426,0.19829884,0.181785666,0.215031716,0.361303369,0.467067404,0.477002344,0.360384631,0.193225075,0.15300608,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
142,3.525,4.981315717,3.208491211,1.400088855,0.249064739,0.239783746,1.697630893,3.053114347,3.976075777,4.322145974,3.492456076,1.810304605,0.788431473,0.629158428,1.745879282,4.105132223,5.291990747,5.601585508,6.004403415,6.099699557,4.929221718,5.559241037,6.768901972,7.02557948,5.776866481,5.583687819,6.726757989,6.892033164,7.132892051,6.688180016,6.671668543,6.382827407,6.402614603,122.640636386,199.359698998,174.825230206,141.396272379,110.320850121,131.864948253,139.717830522,114.766901161,141.901239928,159.91778061,145.694861126,119.273344359,109.616430602,133.560066417,156.213340759,108.19349562,0.162432919,0.225922155,0.381200186,0.479859914,0.476897853,0.373004257,0.236462471,0.197008869,0.181402782,0.214923931,0.360598746,0.46470137,0.474048948,0.361408421,0.194952401,0.153332207,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
143,3.55,4.956589314,3.150364319,1.369835456,0.220164613,0.223664878,1.662575224,3.000662187,3.952774152,4.278319016,3.441947155,1.764412667,0.726688088,0.56828676,1.68841986,3.977630348,5.247863664,5.613173082,6.014068511,6.111469773,4.936042007,5.552932026,6.773524888,7.029211543,5.786898281,5.592952545,6.735980311,6.900950084,7.134640885,6.682806046,6.680222687,6.393434735,6.41311566,122.317540977,198.877460486,174.297647609,141.206091815,110.477583574,131.676281563,139.547221163,114.494279271,141.603553514,159.467214078,145.276854914,119.200591886,109.794301196,133.216803717,155.75524648,107.87767012,0.163233205,0.227855768,0.3825412,0.481282138,0.477685443,0.374579218,0.238247871,0.197770935,0.182803018,0.216592083,0.362619404,0.467816174,0.477128303,0.363924294,0.199169086,0.154769355,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
144,3.575,5.003166239,3.264325922,1.568369406,0.376242384,0.363907466,1.802212657,3.113965866,4.046008621,4.299402549,3.450240673,1.861530459,0.887948581,0.695077201,1.732757132,3.978642216,5.174303184,5.603959326,6.007780869,6.105104497,4.939960971,5.549043017,6.7725537,7.026392917,5.782018722,5.591921641,6.731391791,6.890658544,7.13791851,6.68747658,6.668795417,6.385463664,6.406263895,122.574447399,199.191181448,174.582961739,141.09681335,110.574197398,131.715916874,139.679620836,114.626885041,141.636677647,159.691391198,145.759300361,119.06424078,109.639713294,133.675359865,156.099489848,108.083740983,0.161725713,0.224064792,0.373740972,0.473601289,0.470832994,0.368305665,0.234391169,0.194721757,0.182129416,0.216318174,0.358343231,0.459680972,0.470714272,0.361982977,0.199135621,0.1571651,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
145,3.6,4.95379979,3.300350787,1.627937238,0.37824128,0.369161564,1.723556835,2.979154602,3.88508507,4.106975522,3.216461764,1.784031351,0.843706925,0.743118612,1.867398638,4.309171874,5.094647754,5.594674428,6.002906722,6.099169511,4.92445167,5.557125653,6.765933822,7.021934495,5.776893794,5.587538959,6.730471795,6.891448358,7.12385931,6.670199772,6.66759385,6.381598905,6.400063059,122.833337464,199.434376286,174.848988761,141.529282933,110.373402165,131.986081971,139.889046877,114.766158903,141.777498313,159.736338582,145.722275594,119.649111598,110.211550563,133.723576657,156.266395569,108.27023482,0.163323489,0.222866411,0.371100565,0.47350292,0.470576271,0.37183947,0.23897996,0.199984667,0.188277302,0.224039164,0.361755578,0.461912857,0.468283969,0.35608767,0.188204494,0.159759348,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
146,3.625,4.666767842,3.02829168,1.432621495,0.293317919,0.294077164,1.584698455,2.794225966,3.673413038,3.977123708,3.227076359,1.666198584,0.769264263,0.657264709,1.685750794,4.086073932,4.89324187,5.607323658,6.013798151,6.113807418,4.94017731,5.579467265,6.783021396,7.03464391,5.798861644,5.600510682,6.740949648,6.901144527,7.138935557,6.697847547,6.679374041,6.387330384,6.414420974,122.480640005,198.89095003,174.192866124,141.090780836,109.818374143,131.28871777,139.292045916,114.169165674,141.360701792,159.224431717,145.26773984,119.021931024,109.296449355,133.250858391,156.018872579,107.838412006,0.172613461,0.231916562,0.379758142,0.477682141,0.474245,0.378078023,0.245274677,0.206907275,0.192425961,0.223688597,0.366943848,0.465668309,0.472627117,0.364041159,0.195582688,0.16631881,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
147,3.65,4.725280779,2.920005707,1.41870961,0.353578124,0.357776941,1.689058461,2.898464013,3.762043615,4.024818996,3.225494373,1.760047565,0.863982211,0.679178233,1.683390017,3.77917074,4.927617822,5.609229374,6.015411035,6.115200976,4.952706129,5.572833949,6.789234081,7.037482712,5.799736746,5.606186184,6.739848507,6.901626416,7.144330677,6.689238203,6.682803926,6.388518136,6.411897395,122.427503092,198.810475435,174.130401934,140.741420584,109.983164237,131.035170708,139.158698519,114.145384116,141.178341306,159.278229199,145.245149887,118.797490928,109.58140613,133.113223132,155.967577616,107.914310139,0.170719653,0.235518736,0.380374801,0.474716635,0.47113254,0.373389394,0.241726557,0.204008664,0.190902136,0.223740845,0.362811603,0.460890018,0.471518563,0.364144527,0.205732452,0.165199241,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
