t_wall_s,elapsed_s,side,cam,temp_c
1783376824.1,1382.8,left,2,29.63
1783376824.1,1382.8,left,3,31.43
1783376824.1,1382.8,left,4,31.15
1783376824.1,1382.8,left,5,31.79
1783376824.1,1382.8,left,6,33.02
1783376824.1,1382.8,left,7,29.03
1783376824.1,1382.8,right,imu,31.97
1783376824.1,1382.8,right,0,26.59
1783376824.1,1382.8,right,1,27.09
1783376824.1,1382.8,right,2,29.47
1783376824.1,1382.8,right,3,31.36
1783376824.1,1382.8,right,4,30.68
1783376824.1,1382.8,right,5,31.37
1783376824.1,1382.8,right,6,31.52
1783376824.1,1382.8,right,7,29.03
1783376829.1,1387.9,left,imu,32.17
1783376829.1,1387.9,left,0,25.51
1783376829.1,1387.9,left,1,27.90
1783376829.1,1387.9,left,2,29.63
1783376829.1,1387.9,left,3,31.43
1783376829.1,1387.9,left,4,31.22
1783376829.1,1387.9,left,5,31.79
1783376829.1,1387.9,left,6,33.02
1783376829.1,1387.9,left,7,29.03
1783376829.1,1387.9,right,imu,32.07
1783376829.1,1387.9,right,0,26.59
1783376829.1,1387.9,right,1,27.17
1783376829.1,1387.9,right,2,29.54
1783376829.1,1387.9,right,3,31.44
1783376829.1,1387.9,right,4,30.68
1783376829.1,1387.9,right,5,31.37
1783376829.1,1387.9,right,6,31.52
1783376829.1,1387.9,right,7,29.03
1783376834.2,1393.0,left,imu,31.97
1783376834.2,1393.0,left,0,25.51
1783376834.2,1393.0,left,1,27.90
1783376834.2,1393.0,left,2,29.63
1783376834.2,1393.0,left,3,31.43
1783376834.2,1393.0,left,4,31.15
1783376834.2,1393.0,left,5,31.79
1783376834.2,1393.0,left,6,33.02
1783376834.2,1393.0,left,7,29.03
1783376834.2,1393.0,right,imu,31.83
1783376834.2,1393.0,right,0,26.67
1783376834.2,1393.0,right,1,27.17
1783376834.2,1393.0,right,2,29.47
1783376834.2,1393.0,right,3,31.44
1783376834.2,1393.0,right,4,30.60
1783376834.2,1393.0,right,5,31.37
1783376834.2,1393.0,right,6,31.52
1783376834.2,1393.0,right,7,29.03
1783376839.3,1398.0,left,imu,32.17
1783376839.3,1398.0,left,0,25.51
1783376839.3,1398.0,left,1,27.90
1783376839.3,1398.0,left,2,29.63
1783376839.3,1398.0,left,3,31.43
1783376839.3,1398.0,left,4,31.15
1783376839.3,1398.0,left,5,31.79
1783376839.3,1398.0,left,6,33.10
1783376839.3,1398.0,left,7,29.03
1783376839.3,1398.0,right,imu,31.97
1783376839.3,1398.0,right,0,26.59
1783376839.3,1398.0,right,1,27.17
1783376839.3,1398.0,right,2,29.54
1783376839.3,1398.0,right,3,31.44
1783376839.3,1398.0,right,4,30.68
1783376839.3,1398.0,right,5,31.37
1783376839.3,1398.0,right,6,31.52
1783376839.3,1398.0,right,7,29.03
1783376844.3,1403.1,left,imu,32.17
1783376844.3,1403.1,left,0,25.51
1783376844.3,1403.1,left,1,27.90
1783376844.3,1403.1,left,2,29.63
1783376844.3,1403.1,left,3,31.43
1783376844.3,1403.1,left,4,31.15
1783376844.3,1403.1,left,5,31.71
1783376844.3,1403.1,left,6,33.02
1783376844.3,1403.1,left,7,29.03
1783376844.3,1403.1,right,imu,32.17
1783376844.3,1403.1,right,0,26.59
1783376844.3,1403.1,right,1,27.09
1783376844.3,1403.1,right,2,29.47
1783376844.3,1403.1,right,3,31.36
1783376844.3,1403.1,right,4,30.60
1783376844.3,1403.1,right,5,31.37
1783376844.3,1403.1,right,6,31.52
1783376844.3,1403.1,right,7,29.03
1783376849.4,1408.2,left,imu,32.26
1783376849.4,1408.2,left,0,25.51
1783376849.4,1408.2,left,1,27.90
1783376849.4,1408.2,left,2,29.63
1783376849.4,1408.2,left,3,31.43
1783376849.4,1408.2,left,4,31.15
1783376849.4,1408.2,left,5,31.79
1783376849.4,1408.2,left,6,33.02
1783376849.4,1408.2,left,7,29.03
1783376849.4,1408.2,right,imu,31.93
1783376849.4,1408.2,right,0,26.59
1783376849.4,1408.2,right,1,27.17
1783376849.4,1408.2,right,2,29.47
1783376849.4,1408.2,right,3,31.44
1783376849.4,1408.2,right,4,30.60
1783376849.4,1408.2,right,5,31.37
1783376849.4,1408.2,right,6,31.52
1783376849.4,1408.2,right,7,29.03
1783376854.5,1413.2,left,imu,31.78
1783376854.5,1413.2,left,0,25.43
1783376854.5,1413.2,left,1,27.90
1783376854.5,1413.2,left,2,29.63
1783376854.5,1413.2,left,3,31.43
1783376854.5,1413.2,left,4,31.15
1783376854.5,1413.2,left,5,31.71
1783376854.5,1413.2,left,6,32.95
1783376854.5,1413.2,left,7,28.95
1783376854.5,1413.2,right,imu,31.97
1783376854.5,1413.2,right,0,26.52
1783376854.5,1413.2,right,1,27.09
1783376854.5,1413.2,right,2,29.47
1783376854.5,1413.2,right,3,31.36
1783376854.5,1413.2,right,4,30.60
1783376854.5,1413.2,right,5,31.37
1783376854.5,1413.2,right,6,31.52
1783376854.5,1413.2,right,7,29.03
1783376859.5,1418.3,left,imu,32.12
1783376859.5,1418.3,left,0,25.43
1783376859.5,1418.3,left,1,27.90
1783376859.5,1418.3,left,2,29.63
1783376859.5,1418.3,left,3,31.43
1783376859.5,1418.3,left,4,31.15
1783376859.5,1418.3,left,5,31.71
1783376859.5,1418.3,left,6,32.95
1783376859.5,1418.3,left,7,29.03
1783376859.5,1418.3,right,imu,31.93
1783376859.5,1418.3,right,0,26.52
1783376859.5,1418.3,right,1,27.17
1783376859.5,1418.3,right,2,29.54
1783376859.5,1418.3,right,3,31.36
1783376859.5,1418.3,right,4,30.60
1783376859.5,1418.3,right,5,31.37
1783376859.5,1418.3,right,6,31.52
1783376859.5,1418.3,right,7,29.03
1783376864.6,1423.4,left,imu,32.12
1783376864.6,1423.4,left,0,25.43
1783376864.6,1423.4,left,1,27.83
1783376864.6,1423.4,left,2,29.63
1783376864.6,1423.4,left,3,31.43
1783376864.6,1423.4,left,4,31.15
1783376864.6,1423.4,left,5,31.71
1783376864.6,1423.4,left,6,33.02
1783376864.6,1423.4,left,7,29.03
1783376864.6,1423.4,right,imu,31.93
1783376864.6,1423.4,right,0,26.44
1783376864.6,1423.4,right,1,27.09
1783376864.6,1423.4,right,2,29.47
1783376864.6,1423.4,right,3,31.36
1783376864.6,1423.4,right,4,30.60
1783376864.6,1423.4,right,5,31.37
1783376864.6,1423.4,right,6,31.52
1783376864.6,1423.4,right,7,29.03
1783376869.7,1428.4,left,imu,32.07
1783376869.7,1428.4,left,0,25.43
1783376869.7,1428.4,left,1,27.83
1783376869.7,1428.4,left,2,29.63
1783376869.7,1428.4,left,3,31.43
1783376869.7,1428.4,left,4,31.15
1783376869.7,1428.4,left,5,31.71
1783376869.7,1428.4,left,6,32.95
1783376869.7,1428.4,left,7,29.03
1783376869.7,1428.4,right,imu,32.07
1783376869.7,1428.4,right,0,26.44
1783376869.7,1428.4,right,1,27.09
1783376869.7,1428.4,right,2,29.47
1783376869.7,1428.4,right,3,31.36
1783376869.7,1428.4,right,4,30.60
1783376869.7,1428.4,right,5,31.37
1783376869.7,1428.4,right,6,31.52
1783376869.7,1428.4,right,7,29.03
1783376874.7,1433.5,left,imu,32.07
1783376874.7,1433.5,left,0,25.43
1783376874.7,1433.5,left,1,27.83
1783376874.7,1433.5,left,2,29.63
1783376874.7,1433.5,left,3,31.43
1783376874.7,1433.5,left,4,31.15
1783376874.7,1433.5,left,5,31.71
1783376874.7,1433.5,left,6,32.95
1783376874.7,1433.5,left,7,28.95
1783376874.7,1433.5,right,imu,31.97
1783376874.7,1433.5,right,0,26.44
1783376874.7,1433.5,right,1,27.09
1783376874.7,1433.5,right,2,29.47
1783376874.7,1433.5,right,3,31.28
1783376874.7,1433.5,right,4,30.60
1783376874.7,1433.5,right,5,31.37
1783376874.7,1433.5,right,6,31.52
1783376874.7,1433.5,right,7,29.03
1783376879.8,1438.6,left,imu,32.07
1783376879.8,1438.6,left,0,25.43
1783376879.8,1438.6,left,1,27.83
1783376879.8,1438.6,left,2,29.63
1783376879.8,1438.6,left,3,31.43
1783376879.8,1438.6,left,4,31.15
1783376879.8,1438.6,left,5,31.71
1783376879.8,1438.6,left,6,32.95
1783376879.8,1438.6,left,7,29.03
1783376879.8,1438.6,right,imu,32.17
1783376879.8,1438.6,right,0,26.44
1783376879.8,1438.6,right,1,27.09
1783376879.8,1438.6,right,2,29.47
1783376879.8,1438.6,right,3,31.28
1783376879.8,1438.6,right,4,30.60
1783376879.8,1438.6,right,5,31.37
1783376879.8,1438.6,right,6,31.52
1783376879.8,1438.6,right,7,29.03
1783376884.9,1443.6,left,imu,31.83
1783376884.9,1443.6,left,0,25.43
1783376884.9,1443.6,left,1,27.83
1783376884.9,1443.6,left,2,29.63
1783376884.9,1443.6,left,3,31.43
1783376884.9,1443.6,left,4,31.15
1783376884.9,1443.6,left,5,31.71
1783376884.9,1443.6,left,6,32.95
1783376884.9,1443.6,left,7,29.03
1783376884.9,1443.6,right,imu,31.78
1783376884.9,1443.6,right,0,26.44
1783376884.9,1443.6,right,1,27.09
1783376884.9,1443.6,right,2,29.47
1783376884.9,1443.6,right,3,31.28
1783376884.9,1443.6,right,4,30.60
1783376884.9,1443.6,right,5,31.37
1783376884.9,1443.6,right,6,31.52
1783376884.9,1443.6,right,7,29.03
1783376889.9,1448.7,left,imu,32.12
1783376889.9,1448.7,left,0,25.36
1783376889.9,1448.7,left,1,27.90
1783376889.9,1448.7,left,2,29.63
1783376889.9,1448.7,left,3,31.43
1783376889.9,1448.7,left,4,31.15
1783376889.9,1448.7,left,5,31.64
1783376889.9,1448.7,left,6,32.95
1783376889.9,1448.7,left,7,29.03
1783376889.9,1448.7,right,imu,31.93
1783376889.9,1448.7,right,0,26.44
1783376889.9,1448.7,right,1,27.09
1783376889.9,1448.7,right,2,29.39
1783376889.9,1448.7,right,3,31.28
1783376889.9,1448.7,right,4,30.60
1783376889.9,1448.7,right,5,31.37
1783376889.9,1448.7,right,6,31.52
1783376889.9,1448.7,right,7,29.03
1783376895.0,1453.8,left,imu,31.73
1783376895.0,1453.8,left,0,25.43
1783376895.0,1453.8,left,1,27.83
1783376895.0,1453.8,left,2,29.63
1783376895.0,1453.8,left,3,31.36
1783376895.0,1453.8,left,4,31.15
1783376895.0,1453.8,left,5,31.64
1783376895.0,1453.8,left,6,32.87
1783376895.0,1453.8,left,7,28.95
1783376895.0,1453.8,right,imu,31.93
1783376895.0,1453.8,right,0,26.44
1783376895.0,1453.8,right,1,27.09
1783376895.0,1453.8,right,2,29.47
1783376895.0,1453.8,right,3,31.28
1783376895.0,1453.8,right,4,30.60
1783376895.0,1453.8,right,5,31.37
1783376895.0,1453.8,right,6,31.52
1783376895.0,1453.8,right,7,29.03
1783376900.1,1458.8,left,imu,31.97
1783376900.1,1458.8,left,0,25.43
1783376900.1,1458.8,left,1,27.83
1783376900.1,1458.8,left,2,29.63
1783376900.1,1458.8,left,3,31.36
1783376900.1,1458.8,left,4,31.15
1783376900.1,1458.8,left,5,31.71
1783376900.1,1458.8,left,6,32.95
1783376900.1,1458.8,left,7,28.95
1783376900.1,1458.8,right,imu,32.17
1783376900.1,1458.8,right,0,26.44
1783376900.1,1458.8,right,1,27.09
1783376900.1,1458.8,right,2,29.39
1783376900.1,1458.8,right,3,31.28
1783376900.1,1458.8,right,4,30.52
1783376900.1,1458.8,right,5,31.37
1783376900.1,1458.8,right,6,31.52
1783376900.1,1458.8,right,7,29.03
1783376905.1,1463.9,left,imu,32.07
1783376905.1,1463.9,left,0,25.28
1783376905.1,1463.9,left,1,27.83
1783376905.1,1463.9,left,2,29.63
1783376905.1,1463.9,left,3,31.36
1783376905.1,1463.9,left,4,31.15
1783376905.1,1463.9,left,5,31.64
1783376905.1,1463.9,left,6,32.87
1783376905.1,1463.9,left,7,29.03
1783376905.1,1463.9,right,imu,31.97
1783376905.1,1463.9,right,0,26.44
1783376905.1,1463.9,right,1,27.09
1783376905.1,1463.9,right,2,29.47
1783376905.1,1463.9,right,3,31.28
1783376905.1,1463.9,right,4,30.60
1783376905.1,1463.9,right,5,31.37
1783376905.1,1463.9,right,6,31.52
1783376905.1,1463.9,right,7,29.03
1783376910.2,1469.0,left,imu,31.97
1783376910.2,1469.0,left,0,25.36
1783376910.2,1469.0,left,1,27.83
1783376910.2,1469.0,left,2,29.63
1783376910.2,1469.0,left,3,31.36
1783376910.2,1469.0,left,4,31.15
1783376910.2,1469.0,left,5,31.64
1783376910.2,1469.0,left,6,32.87
1783376910.2,1469.0,left,7,29.03
1783376910.2,1469.0,right,imu,31.97
1783376910.2,1469.0,right,0,26.44
1783376910.2,1469.0,right,1,27.02
1783376910.2,1469.0,right,2,29.47
1783376910.2,1469.0,right,3,31.28
1783376910.2,1469.0,right,4,30.60
1783376910.2,1469.0,right,5,31.37
1783376910.2,1469.0,right,6,31.52
1783376910.2,1469.0,right,7,29.03
1783376915.3,1474.0,left,imu,32.12
1783376915.3,1474.0,left,0,25.36
1783376915.3,1474.0,left,1,27.83
1783376915.3,1474.0,left,2,29.63
1783376915.3,1474.0,left,3,31.36
1783376915.3,1474.0,left,4,31.15
1783376915.3,1474.0,left,5,31.64
1783376915.3,1474.0,left,6,32.87
1783376915.3,1474.0,left,7,29.03
1783376915.3,1474.0,right,imu,32.07
1783376915.3,1474.0,right,0,26.44
1783376915.3,1474.0,right,1,27.02
1783376915.3,1474.0,right,2,29.47
1783376915.3,1474.0,right,3,31.28
1783376915.3,1474.0,right,4,30.52
1783376915.3,1474.0,right,5,31.37
1783376915.3,1474.0,right,6,31.52
1783376915.3,1474.0,right,7,29.03
1783376920.3,1479.1,left,imu,32.07
1783376920.3,1479.1,left,0,25.36
1783376920.3,1479.1,left,1,27.83
1783376920.3,1479.1,left,2,29.63
1783376920.3,1479.1,left,3,31.36
1783376920.3,1479.1,left,4,31.15
1783376920.3,1479.1,left,5,31.71
1783376920.3,1479.1,left,6,32.87
1783376920.3,1479.1,left,7,28.95
1783376920.3,1479.1,right,imu,31.97
1783376920.3,1479.1,right,0,26.44
1783376920.3,1479.1,right,1,27.09
1783376920.3,1479.1,right,2,29.47
1783376920.3,1479.1,right,3,31.21
1783376920.3,1479.1,right,4,30.60
1783376920.3,1479.1,right,5,31.37
1783376920.3,1479.1,right,6,31.52
1783376920.3,1479.1,right,7,29.03
1783376925.4,1484.1,left,imu,31.97
1783376925.4,1484.1,left,0,25.36
1783376925.4,1484.1,left,1,27.90
1783376925.4,1484.1,left,2,29.63
1783376925.4,1484.1,left,3,31.36
1783376925.4,1484.1,left,4,31.15
1783376925.4,1484.1,left,5,31.64
1783376925.4,1484.1,left,6,32.87
1783376925.4,1484.1,left,7,29.03
1783376925.4,1484.1,right,imu,31.97
1783376925.4,1484.1,right,0,26.44
1783376925.4,1484.1,right,1,27.09
1783376925.4,1484.1,right,2,29.47
1783376925.4,1484.1,right,3,31.21
1783376925.4,1484.1,right,4,30.52
1783376925.4,1484.1,right,5,31.37
1783376925.4,1484.1,right,6,31.52
1783376925.4,1484.1,right,7,29.03
1783376930.5,1489.2,left,imu,31.78
1783376930.5,1489.2,left,0,25.43
1783376930.5,1489.2,left,1,27.83
1783376930.5,1489.2,left,2,29.63
1783376930.5,1489.2,left,3,31.36
1783376930.5,1489.2,left,4,31.15
1783376930.5,1489.2,left,5,31.64
1783376930.5,1489.2,left,6,32.87
1783376930.5,1489.2,left,7,29.03
1783376930.5,1489.2,right,imu,31.64
1783376930.5,1489.2,right,0,26.44
1783376930.5,1489.2,right,1,27.09
1783376930.5,1489.2,right,2,29.39
1783376930.5,1489.2,right,3,31.28
1783376930.5,1489.2,right,4,30.52
1783376930.5,1489.2,right,5,31.37
1783376930.5,1489.2,right,6,31.52
1783376930.5,1489.2,right,7,28.95
1783376935.5,1494.3,left,imu,31.97
1783376935.5,1494.3,left,0,25.43
1783376935.5,1494.3,left,1,27.83
1783376935.5,1494.3,left,2,29.63
1783376935.5,1494.3,left,3,31.36
1783376935.5,1494.3,left,4,31.15
1783376935.5,1494.3,left,5,31.64
1783376935.5,1494.3,left,6,32.87
1783376935.5,1494.3,left,7,29.03
1783376935.5,1494.3,right,imu,31.93
1783376935.5,1494.3,right,0,26.44
1783376935.5,1494.3,right,1,27.09
1783376935.5,1494.3,right,2,29.47
1783376935.5,1494.3,right,3,31.28
1783376935.5,1494.3,right,4,30.52
1783376935.5,1494.3,right,5,31.29
1783376935.5,1494.3,right,6,31.52
1783376935.5,1494.3,right,7,28.95
1783376940.6,1499.3,left,imu,31.83
1783376940.6,1499.3,left,0,25.43
1783376940.6,1499.3,left,1,27.83
1783376940.6,1499.3,left,2,29.63
1783376940.6,1499.3,left,3,31.36
1783376940.6,1499.3,left,4,31.15
1783376940.6,1499.3,left,5,31.64
1783376940.6,1499.3,left,6,32.87
1783376940.6,1499.3,left,7,29.03
1783376940.6,1499.3,right,imu,31.97
1783376940.6,1499.3,right,0,26.44
1783376940.6,1499.3,right,1,27.09
1783376940.6,1499.3,right,2,29.39
1783376940.6,1499.3,right,3,31.21
1783376940.6,1499.3,right,4,30.52
1783376940.6,1499.3,right,5,31.29
1783376940.6,1499.3,right,6,31.52
1783376940.6,1499.3,right,7,28.95
1783376945.7,1504.4,left,imu,32.07
1783376945.7,1504.4,left,0,25.51
1783376945.7,1504.4,left,1,27.83
1783376945.7,1504.4,left,2,29.63
1783376945.7,1504.4,left,3,31.36
1783376945.7,1504.4,left,4,31.15
1783376945.7,1504.4,left,5,31.64
1783376945.7,1504.4,left,6,32.87
1783376945.7,1504.4,left,7,29.03
1783376945.7,1504.4,right,imu,31.73
1783376945.7,1504.4,right,0,26.52
1783376945.7,1504.4,right,1,27.09
1783376945.7,1504.4,right,2,29.47
1783376945.7,1504.4,right,3,31.28
1783376945.7,1504.4,right,4,30.52
1783376945.7,1504.4,right,5,31.37
1783376945.7,1504.4,right,6,31.52
1783376945.7,1504.4,right,7,28.95
1783376950.7,1509.5,left,imu,31.83
1783376950.7,1509.5,left,0,25.51
1783376950.7,1509.5,left,1,27.83
1783376950.7,1509.5,left,2,29.63
1783376950.7,1509.5,left,3,31.36
1783376950.7,1509.5,left,4,31.15
1783376950.7,1509.5,left,5,31.64
1783376950.7,1509.5,left,6,32.87
1783376950.7,1509.5,left,7,29.03
1783376950.7,1509.5,right,imu,31.93
1783376950.7,1509.5,right,0,26.52
1783376950.7,1509.5,right,1,27.09
1783376950.7,1509.5,right,2,29.47
1783376950.7,1509.5,right,3,31.28
1783376950.7,1509.5,right,4,30.52
1783376950.7,1509.5,right,5,31.29
1783376950.7,1509.5,right,6,31.45
1783376950.7,1509.5,right,7,29.03
1783376955.8,1514.5,left,imu,32.07
1783376955.8,1514.5,left,0,25.51
1783376955.8,1514.5,left,1,27.83
1783376955.8,1514.5,left,2,29.63
1783376955.8,1514.5,left,3,31.36
1783376955.8,1514.5,left,4,31.15
1783376955.8,1514.5,left,5,31.64
1783376955.8,1514.5,left,6,32.87
1783376955.8,1514.5,left,7,28.95
1783376955.8,1514.5,right,imu,32.07
1783376955.8,1514.5,right,0,26.52
1783376955.8,1514.5,right,1,27.09
1783376955.8,1514.5,right,2,29.39
1783376955.8,1514.5,right,3,31.28
1783376955.8,1514.5,right,4,30.52
1783376955.8,1514.5,right,5,31.29
1783376955.8,1514.5,right,6,31.45
1783376955.8,1514.5,right,7,29.03
1783376960.8,1519.6,left,imu,31.97
1783376960.8,1519.6,left,0,25.51
1783376960.8,1519.6,left,1,27.83
1783376960.8,1519.6,left,2,29.63
1783376960.8,1519.6,left,3,31.36
1783376960.8,1519.6,left,4,31.15
1783376960.8,1519.6,left,5,31.64
1783376960.8,1519.6,left,6,32.79
1783376960.8,1519.6,left,7,29.03
1783376960.8,1519.6,right,imu,31.97
1783376960.8,1519.6,right,0,26.59
1783376960.8,1519.6,right,1,27.09
1783376960.8,1519.6,right,2,29.39
1783376960.8,1519.6,right,3,31.28
1783376960.8,1519.6,right,4,30.52
1783376960.8,1519.6,right,5,31.29
1783376960.8,1519.6,right,6,31.52
1783376960.8,1519.6,right,7,28.95
1783376965.9,1524.7,left,imu,32.17
1783376965.9,1524.7,left,0,25.43
1783376965.9,1524.7,left,1,27.90
1783376965.9,1524.7,left,2,29.63
1783376965.9,1524.7,left,3,31.36
1783376965.9,1524.7,left,4,31.15
1783376965.9,1524.7,left,5,31.56
1783376965.9,1524.7,left,6,32.87
1783376965.9,1524.7,left,7,28.95
1783376965.9,1524.7,right,imu,31.78
1783376965.9,1524.7,right,0,26.52
1783376965.9,1524.7,right,1,27.09
1783376965.9,1524.7,right,2,29.39
1783376965.9,1524.7,right,3,31.21
1783376965.9,1524.7,right,4,30.52
1783376965.9,1524.7,right,5,31.37
1783376965.9,1524.7,right,6,31.52
1783376965.9,1524.7,right,7,28.95
1783376971.0,1529.7,left,imu,31.93
1783376971.0,1529.7,left,0,25.43
1783376971.0,1529.7,left,1,27.83
1783376971.0,1529.7,left,2,29.63
1783376971.0,1529.7,left,3,31.36
1783376971.0,1529.7,left,4,31.15
1783376971.0,1529.7,left,5,31.64
1783376971.0,1529.7,left,6,32.79
1783376971.0,1529.7,left,7,29.03
1783376971.0,1529.7,right,imu,31.97
1783376971.0,1529.7,right,0,26.59
1783376971.0,1529.7,right,1,27.17
1783376971.0,1529.7,right,2,29.47
1783376971.0,1529.7,right,3,31.28
1783376971.0,1529.7,right,4,30.52
1783376971.0,1529.7,right,5,31.29
1783376971.0,1529.7,right,6,31.52
1783376971.0,1529.7,right,7,28.95
1783376976.0,1534.8,left,imu,31.78
1783376976.0,1534.8,left,0,25.51
1783376976.0,1534.8,left,1,27.83
1783376976.0,1534.8,left,2,29.63
1783376976.0,1534.8,left,3,31.36
1783376976.0,1534.8,left,4,31.15
1783376976.0,1534.8,left,5,31.64
1783376976.0,1534.8,left,6,32.79
1783376976.0,1534.8,left,7,29.03
1783376976.0,1534.8,right,imu,31.78
1783376976.0,1534.8,right,0,26.59
1783376976.0,1534.8,right,1,27.09
1783376976.0,1534.8,right,2,29.47
1783376976.0,1534.8,right,3,31.28
1783376976.0,1534.8,right,4,30.52
1783376976.0,1534.8,right,5,31.29
1783376976.0,1534.8,right,6,31.52
1783376976.0,1534.8,right,7,28.88
1783376981.1,1539.8,left,imu,31.97
1783376981.1,1539.8,left,0,25.51
1783376981.1,1539.8,left,1,27.83
1783376981.1,1539.8,left,2,29.63
1783376981.1,1539.8,left,3,31.36
1783376981.1,1539.8,left,4,31.15
1783376981.1,1539.8,left,5,31.64
1783376981.1,1539.8,left,6,32.87
1783376981.1,1539.8,left,7,29.03
1783376981.1,1539.8,right,imu,31.93
1783376981.1,1539.8,right,0,26.59
1783376981.1,1539.8,right,1,27.17
1783376981.1,1539.8,right,2,29.47
1783376981.1,1539.8,right,3,31.21
1783376981.1,1539.8,right,4,30.45
1783376981.1,1539.8,right,5,31.29
1783376981.1,1539.8,right,6,31.45
1783376981.1,1539.8,right,7,28.95
1783376986.2,1544.9,left,imu,32.07
1783376986.2,1544.9,left,0,25.43
1783376986.2,1544.9,left,1,27.83
1783376986.2,1544.9,left,2,29.63
1783376986.2,1544.9,left,3,31.36
1783376986.2,1544.9,left,4,31.07
1783376986.2,1544.9,left,5,31.56
1783376986.2,1544.9,left,6,32.87
1783376986.2,1544.9,left,7,29.03
1783376986.2,1544.9,right,imu,32.07
1783376986.2,1544.9,right,0,26.59
1783376986.2,1544.9,right,1,27.09
1783376986.2,1544.9,right,2,29.39
1783376986.2,1544.9,right,3,31.21
1783376986.2,1544.9,right,4,30.45
1783376986.2,1544.9,right,5,31.29
1783376986.2,1544.9,right,6,31.52
1783376986.2,1544.9,right,7,28.88
1783376991.2,1550.0,left,imu,32.12
1783376991.2,1550.0,left,0,25.43
1783376991.2,1550.0,left,1,27.83
1783376991.2,1550.0,left,2,29.63
1783376991.2,1550.0,left,3,31.36
1783376991.2,1550.0,left,4,31.15
1783376991.2,1550.0,left,5,31.56
1783376991.2,1550.0,left,6,32.79
1783376991.2,1550.0,left,7,29.03
1783376991.2,1550.0,right,imu,31.97
1783376991.2,1550.0,right,0,26.52
1783376991.2,1550.0,right,1,27.09
1783376991.2,1550.0,right,2,29.47
1783376991.2,1550.0,right,3,31.21
1783376991.2,1550.0,right,4,30.45
1783376991.2,1550.0,right,5,31.29
1783376991.2,1550.0,right,6,31.52
1783376991.2,1550.0,right,7,28.88
1783376996.3,1555.0,left,imu,31.93
1783376996.3,1555.0,left,0,25.43
1783376996.3,1555.0,left,1,27.90
1783376996.3,1555.0,left,2,29.63
1783376996.3,1555.0,left,3,31.36
1783376996.3,1555.0,left,4,31.07
1783376996.3,1555.0,left,5,31.56
1783376996.3,1555.0,left,6,32.79
1783376996.3,1555.0,left,7,28.95
1783376996.3,1555.0,right,imu,31.78
1783376996.3,1555.0,right,0,26.59
1783376996.3,1555.0,right,1,27.09
1783376996.3,1555.0,right,2,29.47
1783376996.3,1555.0,right,3,31.21
1783376996.3,1555.0,right,4,30.45
1783376996.3,1555.0,right,5,31.29
1783376996.3,1555.0,right,6,31.52
1783376996.3,1555.0,right,7,28.88
1783377001.4,1560.1,left,imu,31.97
1783377001.4,1560.1,left,0,25.43
1783377001.4,1560.1,left,1,27.83
1783377001.4,1560.1,left,2,29.63
1783377001.4,1560.1,left,3,31.36
1783377001.4,1560.1,left,4,31.07
1783377001.4,1560.1,left,5,31.56
1783377001.4,1560.1,left,6,32.79
1783377001.4,1560.1,left,7,29.03
1783377001.4,1560.1,right,imu,31.93
1783377001.4,1560.1,right,0,26.59
1783377001.4,1560.1,right,1,27.09
1783377001.4,1560.1,right,2,29.47
1783377001.4,1560.1,right,3,31.21
1783377001.4,1560.1,right,4,30.45
1783377001.4,1560.1,right,5,31.29
1783377001.4,1560.1,right,6,31.52
1783377001.4,1560.1,right,7,28.88
1783377006.4,1565.2,left,imu,31.78
1783377006.4,1565.2,left,0,25.43
1783377006.4,1565.2,left,1,27.83
1783377006.4,1565.2,left,2,29.63
1783377006.4,1565.2,left,3,31.36
1783377006.4,1565.2,left,4,31.07
1783377006.4,1565.2,left,5,31.56
1783377006.4,1565.2,left,6,32.79
1783377006.4,1565.2,left,7,29.03
1783377006.4,1565.2,right,imu,31.93
1783377006.4,1565.2,right,0,26.44
1783377006.4,1565.2,right,1,27.09
1783377006.4,1565.2,right,2,29.39
1783377006.4,1565.2,right,3,31.13
1783377006.4,1565.2,right,4,30.52
1783377006.4,1565.2,right,5,31.29
1783377006.4,1565.2,right,6,31.45
1783377006.4,1565.2,right,7,28.88
1783377011.5,1570.2,left,imu,32.07
1783377011.5,1570.2,left,0,25.36
1783377011.5,1570.2,left,1,27.83
1783377011.5,1570.2,left,2,29.63
1783377011.5,1570.2,left,3,31.28
1783377011.5,1570.2,left,4,31.07
1783377011.5,1570.2,left,5,31.48
1783377011.5,1570.2,left,6,32.79
1783377011.5,1570.2,left,7,29.03
1783377011.5,1570.2,right,imu,32.12
1783377011.5,1570.2,right,0,26.44
1783377011.5,1570.2,right,1,27.09
1783377011.5,1570.2,right,2,29.47
1783377011.5,1570.2,right,3,31.13
1783377011.5,1570.2,right,4,30.45
1783377011.5,1570.2,right,5,31.29
1783377011.5,1570.2,right,6,31.45
1783377011.5,1570.2,right,7,28.88
1783377016.6,1575.3,left,imu,31.97
1783377016.6,1575.3,left,0,25.36
1783377016.6,1575.3,left,1,27.90
1783377016.6,1575.3,left,2,29.63
1783377016.6,1575.3,left,3,31.36
1783377016.6,1575.3,left,4,30.99
1783377016.6,1575.3,left,5,31.48
1783377016.6,1575.3,left,6,32.79
1783377016.6,1575.3,left,7,29.03
1783377016.6,1575.3,right,imu,31.97
1783377016.6,1575.3,right,0,26.52
1783377016.6,1575.3,right,1,27.09
1783377016.6,1575.3,right,2,29.47
